gene	logFC	pvalue
RRT6	0.256306290268809	0.838605668292342
TIP20	-1.15712799821144	0.347971436516718
ROG1	0.103601135831897	0.931002983056219
MRF1	-1.0915044855528	0.382471785426722
GPI10	-0.1648445766736	0.889953635089464
HUL5	0.735655679940077	0.541189638010205
FLC3	-1.42326083136091	0.253055529318857
SEC27	-0.667435418279584	0.575647248924262
MRM2	0.359989401740891	0.765354354757583
RPL1B	-2.99762129376445	0.0278781160358657
PCL10	-0.349658690206867	0.772337340887502
ITC1	1.28687711114831	0.296413346829051
SNT2	0.650393546006639	0.589367008445245
CEG1	-0.137065517433322	0.908283503324183
RSM23	-0.37663364317528	0.752467485905881
CWC23	0.422274889838223	0.729695378100831
SOH1	1.27018740568423	0.304584565186489
SCS3	1.32466040382964	0.284085230620136
MET13	1.55299069000945	0.216223049701139
MON1	-0.561202524903647	0.643863174238947
RPS2	-3.65971254950097	0.00950516781012291
NAB2	-0.0592804017592762	0.959857575140097
GPG1	0.512645038885078	0.70665735910752
PRP43	-3.40137538705533	0.0148497218864927
COQ8	-0.414337709727632	0.730489076126972
CDC20	-1.29353857252735	0.300306425834879
SNF4	0.0326166711452636	0.978038725178037
SLD3	-0.573096613197245	0.636095460296671
TAF6	-0.607908152407343	0.611716895735864
NSA1	-2.88043028791527	0.0343302636630001
CUE3	0.278277594856733	0.814945141512876
RMD9	-0.709821227953182	0.556963040391047
MLC1	-0.507805231828928	0.669210712830352
ARC1	-1.08408695768469	0.371956744342166
VPS73	1.93164049892131	0.136455895501273
RPL28	-2.87432492897729	0.0346449059457806
SEH1	-1.13935221117358	0.353477298218352
LSG1	-3.32321495790329	0.0171709958811361
SNR82	0.667059778609648	0.59744306410197
USE1	-0.242654892842673	0.840845015462099
SRM1	-1.10439689009127	0.366064622938148
TOS8	2.48298390096963	0.0628410925824793
SOE1	0.389549003228177	0.786941587574534
VPS45	-0.278805361313589	0.814714426709943
PAN2	0.889169799788029	0.461166550987658
SPC105	1.30741284078243	0.290457349483046
NUP145	-1.06538604727091	0.38141938735869
NBP35	0.228243533866136	0.84918711584191
LIF1	0.476926240860912	0.693433434648278
MF(ALPHA)2	0.678505225210841	0.610638047147085
SNR10	-1.35507246739584	0.362996164430126
MMS2	0.623340160156062	0.605173620194677
MAD1	-0.657655449749208	0.584238213853318
LCL3	0.285705537102699	0.814491427411705
GUP1	-0.925401643186492	0.447196798629905
SCY1	0.133021472172768	0.911035248545234
MPC1	-0.131002076901569	0.912198472425822
KXD1	-0.341208540763275	0.778646949054298
DBP3	-4.10155819874745	0.00450896690761687
HNM1	-0.76430779091251	0.524108516369324
RPL7A	-2.64059158512295	0.0478999822345388
SNR39	NA	NA
SNR39B	-0.619045171114839	0.652151318532323
MPS2	0.661740439207653	0.58716467432322
HSF1	1.00118005477106	0.409594841060178
AFT1	1.05464045318534	0.386453668369488
RPB9	-0.566075446742788	0.637850900582293
MNP1	-0.465741498305223	0.706266451508176
NPY1	-0.195602177713058	0.869368692694796
SGF73	0.114820341936538	0.923158684030663
ALG2	-0.315187825280786	0.792154788598365
MRH4	-1.20066863699225	0.340070190879554
PUS2	0.0135892972156797	0.991058275504897
PYC1	1.12066387942548	0.358031576068197
DUO1	-0.861301777092286	0.486756742602193
YBP2	-0.962316439750893	0.434781305527353
PKP2	0.932996112989749	0.449994796689036
RAD6	0.130365075125809	0.912406448796877
GEP7	-0.318615667781237	0.794044972606467
SDS23	-2.09423524051011	0.106716380242404
OLE1	-3.39563040598469	0.0147425851767912
ERV14	0.356347645223716	0.763458919523436
PRM8	1.72862368873104	0.17386116935077
MST27	0.391122431143054	0.759426391483592
TYW3	-0.67067463108705	0.580473478962054
TIF4632	-0.208338935452571	0.860254008541301
RPT6	-0.322138987543527	0.785079399212617
ALG13	1.1353409520267	0.361314488795756
RIM8	2.9111611281946	0.0322237978847817
RNA15	-1.53146157212357	0.227778661549925
DST1	-0.202113299516208	0.865139201809991
HEM2	-1.61215986749419	0.200682617778523
SUP54	2.86828437504507	0.0783491784816126
OCH1	-1.2923236810239	0.29520190079851
PNC1	2.97901136714193	0.0286091327766562
MIG1	-1.74965581272192	0.168837164418442
HOP2	0.00271035273782681	0.998628091865025
AGA2	-2.23643329613745	0.0909158404639367
RPL24A	-3.09325522290575	0.0240056714653762
RPL30	-2.38432293041225	0.0695923796594438
CGR1	-3.66716471014949	0.00991597750346989
SCW11	-3.59234394839537	0.0108039343125718
CWH41	-0.716093478516706	0.550309350613718
TRP5	-0.831108739319463	0.4890434842442
PGD1	-0.52649866704934	0.664302593130338
PIB2	0.0529909814340841	0.964367611552274
STT3	-0.788992875241332	0.510064921496487
ALK1	-0.466682767928195	0.696094620642334
GET1	-0.684510647777019	0.568929404284892
CKB1	-0.481168030322511	0.686129256022526
JAC1	0.673748260559516	0.579980748457906
ATE1	0.243164680167802	0.839020091198093
KAP122	-2.13688373154637	0.102068655503135
PUF4	-1.41773604777624	0.253826996490474
PDR1	0.383917684453656	0.746660893933996
ERG4	-0.332650209175483	0.778121711587409
SCL1	0.459545361150803	0.698207835988987
MPO1	1.84090993737682	0.151887216808395
LEU1	-2.62502897755243	0.0491514474085252
PMA1	-1.3309098617822	0.278976634913498
BRP1	2.23625460356485	0.104536958053959
PMC1	2.8015876996625	0.0376438818371622
COG7	-0.393691250282061	0.743311315440551
RPN14	1.6206142234568	0.199509620345945
CDH1	-0.563918677992218	0.638872356102886
ERP6	-0.0830375986512439	0.944529127622032
ERG26	-0.241615308056765	0.838421323500082
EFM5	-0.986259853184926	0.418405684408295
SWC4	0.460409375040872	0.699620980811759
CUL3	0.421142315437265	0.725331092812792
PEX31	-0.554571014921343	0.648675430621451
TFG2	-0.953764377595097	0.43252760963248
PRP18	0.61257403312377	0.618933510329258
ECT1	-0.572153910099534	0.632409919782956
STF2	3.5099644307186	0.0121993142392475
SEC9	0.27890027135712	0.813771304363566
NMA2	0.308879887074459	0.797477012437569
SNU71	-0.175864906766324	0.882917370755487
MSB2	-2.59494303612804	0.0518075283438268
UGA1	1.63839661114424	0.193251873805788
VMA7	-0.886308823922036	0.462444497925135
MTL1	1.87816301045824	0.141706493091697
THG1	-0.878992974439067	0.46936906760417
RPS25A	-1.73619571082386	0.168819513987591
MSP1	1.09837318176712	0.371373703027509
ERV1	-0.646474790023788	0.600020737150235
SNR46	0.0838487233861755	0.948021061195733
POP6	-1.14128669146512	0.374165422100981
IMO32	-0.405869951192863	0.736455194840107
NAG1	NA	NA
GSC2	1.8628551889251	0.143104423605061
TIM21	-0.254241960640527	0.830777790229707
RPL26B	-3.32519485335467	0.0165731147917109
CAX4	-0.231717938859351	0.846556378664253
ACB1	-0.736228388153196	0.537958664691417
ORM1	-0.936188274352389	0.44498962339511
KSS1	-1.78210676133431	0.164869116868002
BUD9	-1.40559645934684	0.261989258489092
NQM1	2.7724838138673	0.0435599170230236
RME1	-0.169909223397932	0.88706597466222
TAM41	-0.104272591947293	0.929958136684401
TFC4	-0.0532276971371242	0.964332745092868
UFD1	0.285690643502089	0.81037268968457
SCM4	-0.349966940042617	0.774687533638599
FMP48	2.90982830735752	0.0343590739789576
MUP1	0.688948325124001	0.564736074783037
RSC1	0.336535816070231	0.776983574772706
LST7	0.406722928558021	0.734752219353084
PEF1	-0.971650310282469	0.434399080581937
SPR3	1.837684393807	0.19794829291347
SNR48	-0.461837483026443	0.746577832998533
ERG25	-1.07342301040638	0.376701180365575
ADE6	-1.79146069523292	0.157659767614394
COX18	0.447659585562845	0.711559601160083
SPT4	-0.984264855627779	0.445504723535862
VHT1	-0.443339454445081	0.712026026712828
ART5	-0.334692506306126	0.780856103653308
ROM1	2.78363010505283	0.0390943420503763
ENV11	-0.817172092743643	0.501217940435578
UPF3	-1.45974741709158	0.246997205520989
SMD1	-1.44534704700035	0.285133369729848
PRP38	-0.202936581346145	0.868731121388401
MRPL25	-0.807180773427964	0.513903942276766
PEX8	0.143195230652909	0.904219639371003
PAC10	-1.3045597615664	0.297669066913308
TWF1	0.528474989413593	0.658897760066868
SLX9	-2.3898148555625	0.0744834641257292
TOM20	-1.70879550890341	0.17797962268909
GCD2	-2.12438848791002	0.101997528343303
MRP13	-1.23557344934749	0.320543357364384
RPL11B	-2.9737526306652	0.029039115724888
PIL1	1.29452925024738	0.291714063796793
PDC6	2.93975248989866	0.053255481845681
CTT1	4.14112331844366	0.00414302415776877
NNF2	-1.35809647156697	0.274061010356689
UTP22	-2.00427407222282	0.119450613161931
PRP31	-1.52667574985665	0.237372009973487
DBF2	-0.496697419521533	0.678848584225277
DRN1	-1.77570287200291	0.166356303324395
VAS1	-2.57484046805267	0.0528683314662556
RRP46	-1.53310978493449	0.224216850272707
TPC1	0.421778640944209	0.731969741919668
ASK10	0.122469852146497	0.917436485035298
ESP1	0.390025561797941	0.74361712030474
TEL2	-0.0776988938660565	0.948161777747165
MDR1	0.431985251829925	0.716701036553656
PCP1	-0.107950387264239	0.928433917665243
GTF1	0.840154050749807	0.489676362351478
NOP7	-4.28751564658874	0.00321541698276311
SRB5	-0.304947215435585	0.802307425698173
VMA21	-1.20532424846097	0.329829383362901
VOA1	-0.833281957888852	0.488181592265332
CLB1	-1.49061418287842	0.234737034869423
CLB6	-0.024697325844357	0.985001470810267
CLD1	1.06479878479113	0.390154839477341
SHY1	0.00696921876238036	0.99538783547959
DAM1	0.175902447638277	0.88282480805938
SPT6	-0.847185634289774	0.481199043719451
RPS23A	-1.80506818269247	0.15426277362619
NUP57	-0.785556265952657	0.514109442114679
COG2	0.222709391665159	0.853505704690685
MEP1	0.561759417887086	0.639950643178037
PPT1	-3.80080270720943	0.00784345278615879
ASN2	-1.85216848329429	0.145163440540504
UTP8	-4.1560300906725	0.00415688664511172
SYF2	-1.14302439975982	0.369736492283453
FHN1	2.22270386845321	0.0985232799732999
PHB1	0.0260605459238356	0.982363266523151
PEX4	-0.276430696916748	0.821872564694226
CAF130	0.434179206519358	0.716123351018023
PRE9	-0.838752573775539	0.485429738737685
LSB1	1.63390839103708	0.19352706139523
TPO2	1.15324063148063	0.349330232929953
CBF2	0.424109399074684	0.722718814363005
VPS62	2.8917889047215	0.0330891734356792
BTN2	5.04252532129808	0.000803978595618005
SKN1	0.425289390040964	0.719947539337584
SUF4	NA	NA
THI4	1.31685992224999	0.339994980376231
ENP2	-4.19130410136226	0.00393486517170505
ECL1	1.82279822000661	0.151270343898299
NAT2	0.16449936177298	0.889655653407366
RPL24B	-1.82397848795446	0.150665575697879
CCM1	-0.466027513495294	0.697589328762826
RSR1	-0.854277006853346	0.48686082881094
GTO1	0.93849493528744	0.448592989557596
CYS4	-1.96940148228712	0.124087921411906
PTI1	-0.595668048476588	0.626812064707179
CHO2	-0.906025842250512	0.453274777035422
MTR3	-2.23495441973943	0.0900437258318564
NSR1	-4.78785519019983	0.00130035391315907
RTS3	3.02559533864549	0.0267921781565326
TIF4631	-3.40541491084495	0.0146018432336694
GTR2	-0.204712284496698	0.863578626331144
MRPS35	-0.360825662040709	0.763377783650888
TRS65	-0.845370223818625	0.487801717057551
CLC1	0.334125897204267	0.777488090710428
PUS6	-1.55989578482548	0.227370264429999
LSO2	-0.439991957666236	0.711776953372594
PSD2	0.738752150071575	0.538075838943004
MSM1	-0.338575307731046	0.778441281450738
YIP1	-0.818913322759034	0.498263531547469
RBG2	-2.11742901504145	0.105220620353776
CBP4	-0.195511397266908	0.871460951308977
ERG1	-0.562332177480344	0.635746171740037
ATF2	-0.742662827440614	0.541489571326489
PBP1	0.218586905352427	0.852945868906149
OKP1	-0.539199851651523	0.658922365535312
RNR4	0.186629596768451	0.873945815921841
TIM13	-1.14172770395576	0.357026195412905
QCR9	1.19190625735229	0.331503967104316
UBR1	0.435460431568797	0.713419608791775
TYS1	-1.1348037102673	0.35161882336613
TFG1	-0.0918157958621694	0.937953888312498
HGH1	-2.71448119417675	0.0445089039317597
BUB1	2.27760177626381	0.0827965254544866
CRH1	-0.570442168130683	0.631056549421005
HIP1	-1.55792411850063	0.213350231893964
TDH3	0.94816276876248	0.430948005875618
PDX1	0.116942259515688	0.921174057379064
XKS1	2.38625157251717	0.0706250844078244
SKI6	-1.65214915698386	0.193743730535119
FYV8	0.334229612282379	0.779141289364557
SNG1	0.599722100936195	0.620636212225772
YPP1	0.328827921048699	0.781219183660832
PMT6	0.417068736649685	0.725934694484939
ELP2	-3.35764483131018	0.0161885688404126
PCT1	0.292902707590034	0.805408213893738
YCH1	1.07769330646027	0.38544618547056
ADE3	0.428949591260031	0.716777650107366
TDA10	0.616070571263835	0.608739972259994
MVB12	0.577171422751691	0.642689832088491
CIR1	0.0750021003989536	0.949582335113287
SER2	-0.48562063046232	0.684888077316147
TRX2	0.540953157504978	0.648590520646968
ZPR1	3.19430850752788	0.0203653522968325
SLI1	0.10558547742651	0.931820095825538
RTA1	2.01888815088541	0.125346380360694
RPS0A	-2.92734301741288	0.0310693303824291
RSM27	-0.526481794867688	0.663241886714528
GPI1	-0.740284162050398	0.541210327111896
CCH1	-0.596547541900225	0.619448862292096
CRM1	-0.0439001054407853	0.970256658145925
MRPL9	-0.200515844030827	0.8668195256345
TOS2	-0.738058811995775	0.545729844283475
SNR7-L	3.54616000918453	0.0277981676108364
SNR7-S	NA	NA
PET54	0.336660719484406	0.780019930397808
HSV2	0.452317281494923	0.705452598361863
AZR1	0.851304991776213	0.489285743257729
AMA1	3.06228799233004	0.0305885033877181
DIE2	-0.725758718586049	0.548338512126106
SMI1	-1.28082685873461	0.298331298146998
BNS1	0.284177738246473	0.821068682848369
PHB2	-0.235882322964525	0.841852993646885
NAS6	0.132656142001684	0.911677386238097
PHO81	-1.26954795571981	0.304291420309289
YHB1	-3.16535148542677	0.021470720234635
MIC26	0.439260543780591	0.713351240721348
SPG1	1.69722265140123	0.224532926659221
KEL2	1.15524875820002	0.34906024705696
PEX21	0.588150402391265	0.629294230377769
PFK1	-0.518368310269011	0.661546985594567
YAP1802	0.471988999148374	0.69271839583726
MPC3	1.30051237782715	0.315821092829344
LSC2	0.3811315745723	0.748225265777321
SDA1	-3.49038290121846	0.0128234227380125
BRF1	-0.868178170724916	0.476054078293975
CPD1	-0.274876172139977	0.821413376082469
SOL4	4.85583928422927	0.00114056680625073
MGA1	1.7787576878549	0.162779842022222
NOP19	-2.04042646895225	0.121983787835044
GCN5	-0.0164718248347396	0.98892377112059
PUP2	0.198804093268722	0.866134144995084
ENO1	1.47579297918971	0.234094116705146
COQ6	0.853699398489622	0.479251915456203
GND2	3.85455006629105	0.00717120261962478
MTM1	-0.61048089024961	0.613154264636846
RAD2	0.504292065927528	0.672754407341184
TNA1	0.253355803518874	0.830068654913002
APL6	-0.839951382118842	0.486174457629867
BUD32	-1.80114171835821	0.163612349273346
SAY1	-0.188909341869204	0.876636065035402
MES1	-2.27758576978508	0.081426539194807
FOL2	0.0462691296668672	0.968725843700193
HUA1	1.97018780688379	0.12707680820628
YTA7	1.28580320643085	0.295331400394668
SLH1	-0.0514945015666351	0.965281409521539
EFG1	-3.3721072177174	0.0166303359090241
TAF1	-0.339860898975449	0.775015327015005
RTT102	-0.41927072785147	0.726146458837435
RNH70	-0.83956805550998	0.488157038843636
CAB4	0.219164360614765	0.85452017064861
CWC22	-0.0262982801304051	0.982631005023175
SCW4	-2.28354419754647	0.0805617275002325
PXR1	-2.65708989834452	0.0477148022072124
YOR1	0.467920638729742	0.693229806608291
BGL2	-0.267452627548803	0.820272150675432
ERV29	1.35902658492321	0.270874802806249
ZUO1	-2.79427295946483	0.0381298816596254
BIO2	-2.19290711452511	0.0952367650206905
IMA1	1.85668822295348	0.153098140982092
MAL13	1.6972580427494	0.185332102685539
MAL11	0.477040631663588	0.691702184680325
MAL12	-0.211166247968235	0.877179436570295
PAU12	-1.53107647995902	0.340805585227694
COS6	0.384952751518364	0.745331714036393
YRF1-3	NA	NA
PAU18	0.605016918472453	0.625056292642597
AYT1	0.0152361700836785	0.990322725999441
MHT1	-0.513844373399853	0.686435214336202
MMP1	-1.20145855927491	0.334798877153339
GTT2	0.32476808159165	0.792497932123217
JLP1	1.50917624143421	0.23761506007643
YCT1	0.461164795171856	0.703413326311095
AQY2	1.82968123836277	0.167714653118241
FRE6	-0.169384223948526	0.886364822091744
COF1	-0.559100365719315	0.637660866418268
LDB18	-0.285360125351087	0.817641111612706
YBT1	-0.97122621694828	0.421641180615786
RNP1	1.10736202495451	0.494894835056492
RPL8B	-3.67512638901436	0.00930666868000208
FPS1	0.243928970195755	0.836259335096033
ATG10	-0.395725615131402	0.782545175992198
SDH2	0.552191245029982	0.643310433094262
VPS13	1.55199845949241	0.214133510735389
UBI4	3.45210037741246	0.0134126947310408
ENT4	0.0569627992193995	0.96200962458403
PRP19	-0.318228784533095	0.789521628638026
GRC3	-1.09538779057846	0.373892169554512
RIX7	-3.45686710899161	0.0138203758025496
IRC19	0.391333833459377	0.755183296124839
GPI13	-0.670523526097907	0.575721170796001
RRT7	-0.045001309886563	0.977220420214371
FRA1	1.53909477965951	0.217353975273465
TPO1	2.4026605459898	0.0680095149906578
ISA1	0.232509738205922	0.845461541505346
HSP104	4.33271478898857	0.00291011607484989
PAU17	-1.26310434174641	0.392709535284974
SSA2	3.02647218773224	0.0265288177749463
POM33	1.49623907900486	0.229652749316952
HIF1	-0.446164644591546	0.709816247357102
SPA2	-0.635264512073666	0.595043806591999
KNS1	1.76216500747494	0.163984844523646
COX19	-0.0395995290788541	0.973665649738504
DPS1	-0.843177185490918	0.4823644704852
SDC25	1.43465051691797	0.249364222118607
BPT1	-0.0584849067420656	0.960510494939738
EMC6	-0.753015741238265	0.533754855475934
PUF3	-0.152664208052173	0.897597603268958
YEH1	-1.91090553052503	0.140928896958979
SOF1	-2.17348576445451	0.0965013643056577
PSR1	-0.437877377220149	0.712947405680234
COX17	-0.00314702313971758	0.997914045545897
DRS1	-4.23912951659463	0.00357375420544376
LMO1	-0.63459778318996	0.604107349369182
MMM1	0.296931790497092	0.80483399161175
SPO75	0.268271724035263	0.824318415165587
ORC3	-1.04296194769591	0.403824353300219
SFI1	0.119348208967641	0.920177284513872
RTT109	-0.57801086556088	0.637854734590829
DNM1	-0.180488908233127	0.879367881450528
NOC3	-4.08857748740203	0.00473430952778915
CMS1	-3.41925196075287	0.0152396543040323
THI73	-0.393267396828175	0.757905588442856
SSL1	-0.776674693473799	0.521230955301492
SSK1	1.15376197851986	0.346120792158689
NSE1	-1.18861408290708	0.340775422660494
PAM18	-1.79949169403724	0.160324051119456
RLP24	-4.30506359055619	0.00321754702405678
TEN1	-0.00469056310859417	0.997030277722255
LOT6	0.0944730205961873	0.940453205929302
GAT3	1.66632931542107	0.306877092648954
PPR1	-1.13887601002772	0.358227287700968
BRE2	-1.72462745665846	0.18054898589929
PML1	0.0433203839171828	0.971327258736322
MEU1	-2.56640252129648	0.0554048406300399
POM34	-0.305296490692514	0.799173011768519
PSR2	-0.0131094285987303	0.991148135579246
YEH2	-0.7197990169622	0.549530762756988
IRC25	0.271544914564638	0.82244955902722
SDO1	-0.696176301822331	0.563645896412741
IZH3	-0.67363804333261	0.575075765491221
UBR2	0.370372352347901	0.756703103140645
SNF7	0.743169665199002	0.535207160285093
SED5	-0.205634755637762	0.862907919359241
AAT2	-0.621300747550738	0.602010691502465
SNR30	2.10916457107771	0.104692618289035
ADE16	0.827091987698274	0.49031598071967
RPL15A	-2.76170257728394	0.039961256902547
RAD5	-0.0413946634154797	0.972260940296484
RSC58	-0.288608515065338	0.808329240850868
SMF3	1.20266863974235	0.326468821525708
MLH2	1.05449511805018	0.391733251971608
PAU23	0.782367808856774	0.545676981330196
COX12	0.00915435594964344	0.99386153925382
RIC1	-0.351013985351286	0.76855401219184
AFB1	0.365502469428179	0.767701072275284
TRX1	-1.22902305304863	0.316450174899103
PDC1	-1.19718515103195	0.326438142381467
STU2	-0.0341063097392532	0.97705807816306
FRE8	0.861425156578608	0.480752023540398
RPS0B	-3.73736849635868	0.00833962705130455
FCF2	-2.82652774001967	0.0376794284424461
IES3	-0.191567482310503	0.872091891491458
OSW2	3.97045580385756	0.00591997074100795
SPT8	0.15991110808231	0.893108066222167
ERG3	-1.96477608180723	0.125303780326255
MNL2	-1.41297732662268	0.260139827929623
SHM2	-0.525117544626729	0.658440444829531
REX2	-0.625919925834285	0.60392291495782
FRS1	-1.4672613031061	0.237253311812603
RPL22A	-2.61898238064848	0.0558352968392895
BUD28	-1.65532469256746	0.296541956416501
BMT6	-1.39426741190589	0.271347662652139
PER33	2.10668291060828	0.103434798219799
ENV10	-1.19875075386529	0.331206543792704
SPC3	-0.500095113068202	0.676128501769463
PET309	-0.525649970011369	0.662855694295626
FYV7	-3.88126786100339	0.0072450422117547
MEF1	-0.817458242546549	0.498527183415895
XYL2	1.55641214941907	0.228818290070046
RGR1	-0.509519515190975	0.669390178572483
RFU1	-2.56612082743292	0.0602731610156885
BUD20	-3.19689008743503	0.021111471723791
RPL10	-2.91271082051918	0.0317501170702445
FMP25	-0.402006854633419	0.736481780901088
BOS1	-0.118540486146489	0.921098239544121
SIC1	-0.454220436086192	0.702864919263986
EMP46	1.26456388708487	0.321795002754315
GAL2	1.26676002877994	0.32184095390915
SRL2	0.414137761791073	0.732342283605198
EMP70	-2.75326670149927	0.040975225862574
RAX2	-0.90230107003151	0.456307373584126
ARP6	-0.0816311315213719	0.945479356829904
SMC4	0.108226108274193	0.927285122783644
CSF1	0.228198190642064	0.847649062240962
GAA1	-0.267944370824748	0.821643671223443
ALT1	-0.920720488213722	0.445969750042296
XDJ1	-0.34246809174497	0.774399108680681
GEP5	-0.087169989166472	0.942755692002978
SUL2	1.21758933271835	0.324967935384969
NYV1	-0.202485221716889	0.864498680268641
GIS3	-0.651946761351307	0.588830702811808
IOC2	0.84055430758388	0.485741559130995
KIN2	-0.555742405200227	0.641175922635169
HRT3	0.59912128953715	0.618382917932998
CHA4	0.60151495595956	0.61775265311197
ICT1	0.78392373031381	0.514962670402772
MIM2	2.05969211958037	0.113358323522612
ERG27	0.0345787758310549	0.976687930676564
APC9	1.48146564188739	0.24193190019016
CDC45	-0.365352603417577	0.763114976602762
LCL2	0.340033078851357	0.777591034880851
SEN2	-1.80917092613956	0.162912345831351
SNR79	0.389335593855864	0.790606044399487
MDN1	-0.918847290051648	0.445614181688063
REX3	1.41350782120979	0.256017387420176
SNR6	0.405938973559476	0.782983660895683
AHP1	1.85138535797199	0.144970319632349
CCW12	-1.08695532125718	0.370073534826947
HOG1	-0.0525192472583692	0.964428241057817
AVL9	-0.993978873017387	0.413288251738742
CFT2	-0.372845389820717	0.754885554292651
MSL5	-0.298458140389746	0.802111095212025
CLF1	-0.13057490657311	0.912702412478789
SRN2	1.13873073225913	0.361396944954503
YPS1	1.39731643059756	0.258491931790011
YPS3	0.838018747796118	0.486014385338892
APC2	-0.353571423879852	0.768540321082795
DCN1	-0.054861509119089	0.96495034788387
DIP2	-3.58548037177624	0.0110976489135134
ZRT2	-0.939293316591148	0.438346308202972
ACE2	0.0751421336258899	0.949660690169748
USB1	1.68856341346129	0.19167882135225
CKI1	1.29101307852275	0.297434140634687
PDC5	0.703713964559485	0.565313331780984
SLX4	0.366871420828609	0.761264721155564
TIS11	1.4811179493484	0.243324947743474
RKM5	1.8557399751486	0.148983139887054
NHA1	0.103638328322937	0.929938085712026
SLS1	-0.691458193064452	0.572820559820534
RRN5	0.322056442292438	0.792001484315232
PUT1	2.72831089050606	0.0451507834208179
DPH6	-1.60326247043745	0.206691474702646
ACF2	0.0430111028730994	0.971178509269937
RMP1	-0.631479570848366	0.609327553015599
SPE4	-2.81933411951393	0.0399815863562062
SMD3	-1.06596877322005	0.394575156679736
PEP3	0.141177895442365	0.905615107997342
STM1	-2.47064608265393	0.0614426307951931
PCD1	1.07327549013726	0.387384101129446
ACS2	-1.30240977220935	0.289979349820276
RNH203	-0.397323208845951	0.742719068241003
RDN25-1	NA	NA
RDN37-1	-3.66965043436665	0.0220742523391216
TAR1	NA	NA
RDN58-1	NA	NA
RDN18-1	NA	NA
RDN5-1	2.15586312147088	0.183623388545789
RDN37-2	-0.735434477256054	0.579872781402783
RDN25-2	NA	NA
RDN58-2	NA	NA
RDN18-2	NA	NA
RDN5-2	NA	NA
ASP3-1	NA	NA
RDN5-3	NA	NA
ASP3-2	NA	NA
RDN5-4	NA	NA
ASP3-3	NA	NA
RDN5-5	NA	NA
ASP3-4	NA	NA
RDN5-6	NA	NA
RRT15	0.94770369175537	0.56068779898439
MAS1	0.0932500714777352	0.937404449226575
SHH4	0.61502944404115	0.628591214687282
PUS5	-0.557919953344487	0.65425100303509
SEC10	-0.0196526991959114	0.986772199894686
RPS31	-2.39411022057146	0.0685672042002807
UPS2	1.6511470605733	0.19108044597209
APS1	-0.246463407245348	0.851959879702343
DPH5	-1.55401966390785	0.215129749595006
IDP2	1.36468415152825	0.291749067181442
CBF5	-4.39275669922326	0.00264962363592226
RFX1	1.86444617852263	0.146643185748078
TFS1	4.12052874536976	0.00429383120480678
SAM1	-3.2365058780911	0.0192737092125392
VTA1	-0.43907649805398	0.713648785630266
SWI6	-0.105808532587189	0.928822714823144
TOS4	-1.05459132796567	0.390915208425048
RPL37A	-2.23329932532946	0.0865879680981675
EMG1	-3.31457397354757	0.0174585664810803
SKG3	0.712918595074713	0.553837639014572
MDL1	-1.20013501156758	0.330172335837192
ATG26	1.15105872688269	0.346602638982913
MMR1	0.0997156524351805	0.932712213468307
PEX13	0.408536997967138	0.735389022473036
HCR1	-0.755078749356533	0.528343416159899
UPS1	0.162584148080729	0.892392180872614
NMT1	-1.01861444277752	0.403075434018979
PWP1	-4.6892632836061	0.00157755560975469
NOP56	-4.2811860767829	0.00324793304980404
PBA1	-0.396950103515615	0.741833615281968
YKE2	-1.05205392865644	0.390521613990972
COQ9	0.271250740591744	0.820492859828305
MSS51	0.0993479679421498	0.932993945017799
QRI5	-0.768983398707178	0.528668968941339
HMX1	1.38127968664447	0.29304431190037
ENT2	0.0666033924891171	0.955035672003118
HRD3	0.561660306492382	0.639125892989357
SEC13	-0.702356667671501	0.557113833020626
PNP1	-0.0827337215307762	0.944697161275034
CLB4	0.217182642288061	0.856723694601849
ATG38	0.0768772637230328	0.950112721357256
TUB4	-1.09340113579022	0.375296967969133
CRR1	1.74649878061961	0.174997862760238
FRE1	-1.33656175231379	0.280110458798524
CDC123	-1.47230242781587	0.245276180101287
CPR6	3.96408705126622	0.00561364100803099
COA4	1.85430449696217	0.150666949806395
MSC3	1.9828521701199	0.12228442192711
CCC1	-0.481212248387971	0.686413215394775
RSA3	-2.61421058313996	0.0513855842166616
UTP13	-4.12553041652463	0.00442112765709524
IFH1	-1.96104704186383	0.127827583057688
BUR2	-1.04900407908189	0.398105071381769
ADY4	-0.312164379966525	0.795586271160151
ECM22	0.543807015196799	0.649305827536587
CDC42	-1.58152173351789	0.211991431163737
BNA5	0.865785734854171	0.477167194874522
EST1	0.788313961760728	0.519273194594887
TOP3	1.38588712917807	0.28046972796802
THI7	-0.234111423758041	0.845020227702977
FAR10	0.363316079126588	0.761786523222148
LIP2	0.438304717119227	0.714855449000166
VPS34	1.13800500587379	0.353852625362537
CSC1	0.942943285492363	0.435403862374107
ARV1	-1.42235146362283	0.269846302309732
GPN3	-2.96274052283115	0.0319542672928652
MAP1	-1.31851741348889	0.284672037628537
CDD1	0.345692130991109	0.777485830776618
ERF2	0.622395859103173	0.610063493692425
IRC20	1.75911052096808	0.164744882070455
RCK2	0.971696170778293	0.421041232807298
YEF3	-4.22056778304567	0.00356524896136988
SSP120	0.671509752353763	0.574483975489977
SYM1	2.64960037471806	0.048892158961371
MCP2	-0.477186771792055	0.69087253393988
NDL1	1.23238792131843	0.320413253936065
HAP1	1.47285545773847	0.235465102460147
GSY2	2.4196264310734	0.0662779420058532
